"U.S.  Economic Assistance, Constant 2012 $US ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: US Overseas Loans & Grants [Greenbook], http://gbk.eads.usaidallnet.gov/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prepared by USAID Economic Analysis and Data Services on March 28, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tq—In 1976 the U.S. Government changed the fiscal year from July-June to October-September. The Transition Quarter (TQ) reports the 3 month adjustment period of July, August and September in 1976.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Program Name,FY1946,FY1947,FY1948,FY1949,FY1950,FY1951,FY1952,FY1953,FY1954,FY1955,FY1956,FY1957,FY1958,FY1959,FY1960,FY1961,FY1962,FY1963,FY1964,FY1965,FY1966,FY1967,FY1968,FY1969,FY1970,FY1971,FY1972,FY1973,FY1974,FY1975,FY1976,FY1976tq,FY1977,FY1978,FY1979,FY1980,FY1981,FY1982,FY1983,FY1984,FY1985,FY1986,FY1987,FY1988,FY1989,FY1990,FY1991,FY1992,FY1993,FY1994,FY1995,FY1996,FY1997,FY1998,FY1999,FY2000,FY2001,FY2002,FY2003,FY2004,FY2005,FY2006,FY2007,FY2008,FY2009,FY2010,FY2011,FY2012
Estonia,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,886",,"3,350,474","69,406",,,,,,"312,952",,,,,,,"-75,969",,,
Estonia,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843,865","993,561","864,834","940,427","466,925",,,,,,,,,,
Estonia,Title I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,078,725",,,,,,,,,,,,,,,,,,,,
Ethiopia,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,268,880","34,469,644","29,277,718","25,683,374","36,489,008","47,991,508","21,238,236","28,985,725","30,590,531","1,485,578","-217,587","-5,632","-36,216","-2,195"
Ethiopia,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,666",,,,,,,,
Ethiopia,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,452,134","16,597,267","16,954,066","25,184,719","28,089,336","21,786,755","38,295,314","33,783,829","31,657,357","41,505,096","95,679,052","95,599,948","37,406,006","169,344,920"
Ethiopia,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,"17,443,051",,,"1,598,345",,,,,,,,,,,,,,,,,,,,,,,,,"4,523,617",,,,,,,,,,,"6,500,885","6,042,272","8,853,811","4,437,957","11,979,807","4,589,100","2,100,405","1,379,418","4,029,709","868,599"
Ethiopia,Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,387,965",,,,,,,"4,574","4,134,593","3,436,876",,"5,550,519"
Ethiopia,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,526,111","55,329,374","84,842,626","175,429,622","22,906,623","14,114,806","3,794,639","1,196,731","3,120,488"
Ethiopia,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317,371,628","360,829,095","342,895,146","104,720,402","317,865,563"
Ethiopia,Inactive Programs,"3,918,174","3,551,877",,,,"755,903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,691,754",,,"1,907,135","1,291,782","143,840,300","926,930","1,739,316","5,585,698","9,562,750","11,207,009","15,707,649","19,859,201","42,987,760","43,831,814"
Ethiopia,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,263",,,"55,525",,,,,,,,,,,,,,,,"500,000"
Ethiopia,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681,487","1,641,970",,"325,615",,"1,596,057","368,029",,"348,799","1,023,786","1,033,143",,"991,789","1,039,920","1,883,571","836,562"
Ethiopia,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,665",,"29,395",,,,,,,"533,909","1,718,015","3,632,488","6,307,588","8,218,446","14,444,469","10,774,411","11,810,691","10,557,608","6,442,176","12,184,917","9,211,720","7,263,629","3,991,192","4,590,532"
Ethiopia,Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,619,407",,,"29,777,918","53,004,698","62,904,345","54,838,123","34,694,039","13,765,759","13,323,508","43,984,124","122,729,693","28,741,383","1,998,827",,,,,,"13,463,627",,,,
Ethiopia,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,050","326,373","36,812","196,772","35,372","133,331","65,423","288,132","65,923",,"51,214","172,299","39,450","166,331","708,320","409,320","2,036,264","1,684,777","767,251","753,281","231,137","1,055,534"
Ethiopia,Other USAID Assistance,,,,,,,"8,718,245","10,703,202","18,348,843","28,707,432","19,791,048","63,135,528","31,284,408","41,543,074","29,840,343","237,152,618","40,606,485","59,855,372","30,759,367","36,048,971","200,911,788","75,010,376","34,630,805","87,648,901","75,416,270","93,919,428","136,717,299","37,068,121","81,339,980","61,176,673","18,583,276","3,217","2,849,913","15,128,617","8,798,742",,,,,,"890,663",,,"1,245,278","1,050,579","576,509","1,291,853","64,218,781","55,380,135","46,990,640","34,936,617","47,354,220","41,634,749","53,124,452",,,"8,673,606","5,030,562","44,503,111","70,124,957","79,124,701","26,351,591","32,054,932","46,221,299","65,300,014","31,842,218","53,920,488","33,444,003"
Ethiopia,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,672",,
Ethiopia,Peace Corps,,,,,,,,,,,,,,,,,"3,030,335","13,766,736","20,111,894","22,675,966","25,611,984","14,891,766","12,786,759","13,249,252","9,668,753","9,668,176","4,835,660","9,267,030","7,073,042","4,979,497","2,322,910","321,710","385,958",,,,,,,,,,,,,,,,,,"1,361,130","1,483,897","1,698,265","1,843,851","696,024",,,,,,,,"553,107","726,240","1,008,291","1,630,638","1,416,196","1,660,499"
Ethiopia,Title I,,,,,,,,,,,,,,,,,,"8,978,306",,,"15,367,191","10,479,391",,,,,,,,,"11,282,703",,,,,,,,,,,,,,,,,,,"784,574",,"519,156",,"242,258",,,,,"6,547,793",,"3,002,636",,"7,819,786",,"4,597,048","12,585,069",,
Ethiopia,Title II,,,,,,,"7,265",,,,"6,824","6,577","6,385","16,994,894","19,271,888","17,771,126","12,121,339","5,386,983","3,549,158","1,744,305","21,058,743","4,412,375","532,782","5,095,866","6,284,689","4,143,504","3,516,844","4,212,286","54,623,529","18,495,273","12,610,080","1,286,841","14,206,338","14,605,045","33,604,932","36,808,073","11,099,849","5,206,112","5,661,497","18,895,835","163,000,783","143,580,873","10,818,680","87,572,419","45,404,648","115,460,866","79,488,420","197,130,804","85,680,675","95,900,670","77,660,399","61,101,853","55,037,821","85,804,766","92,090,197","183,588,982","155,658,298","105,162,508","603,599,733","342,310,477","563,376,869","164,393,010","197,720,129","594,560,993","434,011,909","506,185,880","310,623,014","281,969,512"
Eurasia (not specified),Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,164,399","669,718",,"2,392,979","1,051,586","3,156,441","1,375,844","188,006","-322,658","-33,248",-303,"-13,500"
Eurasia (not specified),Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,610,828","13,880,795","2,150,772","22,880",86,"9,780,478","2,226,993",,"18,401,440","47,859,577","1,564,380","15,756,990",,,,,"2,824,951",
Eurasia (not specified),Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-57,553",0,,,,"273,595","1,226,904","73,586","3,449,575"
Eurasia (not specified),Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,888,731","146,005,259",,,,,"20,188,153",,"26,049","748,741","1,242,282","14,163,332","2,534,951","345,885","8,373,740","3,220,824","2,366,960","2,005,333","1,253,038","3,039,826","100,000"
Eurasia (not specified),Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251,440","1,064","-57,801",,"63,822","-3,338"
Eurasia (not specified),Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,688,254","837,190","11,713,828","8,329,992","12,223,903"
Eurasia (not specified),Inactive Programs,"844,366,526","889,745,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eurasia (not specified),Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,406","4,565,961","908,713","7,766,721","13,355,948","14,905,279",,"6,169,302","429,300",,"5,297,832","887,114","797,683",,,"3,868,777","3,200,000"
Eurasia (not specified),Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,912",,,,"83,929","1,760,309","2,069,620","2,123,703",
Eurasia (not specified),"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,850,428","23,477,038","27,889,680","66,177","420,121","259,937",,
Eurasia (not specified),Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,352,056","5,186,521","2,383,003","3,426,695","5,021,646","15,181,387","6,439,087","29,129,846","6,724","1,637,059","1,295,711",,"224,753","534,643","1,085,404"
Eurasia (not specified),Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,893,255",,,,,,,"6,718,934","5,155,308",,,"17,206,497","16,559,538",,,,,,,,
Eurasia (not specified),Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,556,794",,,,,,,"169,554","356,761","119,352","320,004","8,882,521","345,260","3,170,454","1,186,918","2,090,568","1,381,045","3,578,880","2,160,730","462,749","705,542","680,095","527,312"
Eurasia (not specified),Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,944,244","549,476,874","55,460,573","117,631,642","117,315,313","526,567,061","393,757,817","23,602,381","21,825,347","43,475,878","63,258,442","37,804,086","27,693,949","18,047,121","19,483,852","30,011,803","33,420,221","23,499,188","32,876,286","28,978,187","94,557,570"
Eurasia (not specified),Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,360,576","6,532,832",,,,,,,,
Eurasia (not specified),Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,689,483",,"1,297,509","3,394,336","3,030,259",,,,,,,,,,,,,,,,
Eurasia (not specified),Title I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,989,623",,,,,,,,,,,
Eurasia (not specified),Title II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,036,198","9,264,292","7,372,937",,"1,288,550","1,158,800","1,287,528","1,135,083","119,678","120,785",,"-256,723",
Fiji,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,662"
Fiji,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,
Fiji,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,181",,"351,170",,,,"184,304","141,266","136,446",,
Fiji,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,,
Fiji,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,181",,,,,,,,"238,174",,,
Fiji,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,217",,,,,,,"410,650",,"188,042",90,,"587,215",
Fiji,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,772",,,,"31,566",,"11,763",,,
Fiji,Other USAID Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,669",,,,,,"52,515","103,926",,"400,000"
Fiji,Peace Corps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,133,529","1,721,748","1,439,396","1,543,676","1,525,406","1,493,652","2,310,668","1,558,247","1,430,025","1,297,062"
Finland,Inactive Programs,"89,138,462","64,821,762","82,713,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,735",
Finland,Title I,,,,,,,,,,,"108,509,541","20,387,514","37,668,981","6,294,405","13,055,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Title II,,,,,,,"726,520",,,"4,901,269","9,554,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Economic Support Fund/Security Support Assistance,,,,,,,,,"599,866,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Inactive Programs,"2,964,098,732","380,050,881","2,949,304,129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,659,532","194,873","1,696,309","756,490","215,614"
France,Other USAID Assistance,,,,"10,303,669,871","5,594,756,534","3,298,762,688","1,904,209,906","2,844,911,084","6,351,523","3,500,906","2,047,350","1,315,323","1,276,915","6,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Title I,,,,,,,,,,,,,"41,499,725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Title II,,,,,,,"7,265,204","7,135","3,528,624","19,605,076","43,676,796","3,945,970","1,915,372","1,258,881","6,217","6,128","606,067","598,554","591,526","5,814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,476",,"208,662",,"157,533",,"356,429","359,000"
Gabon,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,249","72,559","20,855","76,355","30,129","64,440","-19,258","35,595","110,282","25,994","91,653","74,996"
Gabon,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317,081","17,349","184,770",,"567,406","15,957","151,139",,,
Gabon,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,515",,,"35,700"
Gabon,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"651,231",,,,,,,,,,,,
Gabon,Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,"3,191",,,,
Gabon,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217,697",,,,,
Gabon,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,504",,
Gabon,Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,346",,,"280,280","135,784","59,105","585,447","438,111","1,115,837","329,583","333,061","727,210","1,132,521","1,509,142","4,149,310"
Gabon,Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,361","22,533","24,535","23,481","22,133","22,414","21,770","59,339","17,855","17,676",,
Gabon,Other USAID Assistance,,,,,,,,,,,,,,,,"612,797","2,424,268","4,189,876","4,732,210","4,651,480","3,414,931","2,206,188","1,598,345",,"4,834","4,604","439,605","4,212","3,929","3,557",,,,,"26,768",,,,,,,,,,,,,,"110,657","41,902","39,617",,,,,,"-8,629","-4,503",,,,,-118,"-4,003",,,,
Gabon,Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"293,040"
Gabon,Peace Corps,,,,,,,,,,,,,,,,,,"3,591,322","5,323,737","4,070,045","2,845,776","3,309,281","1,598,345",,,,,,"392,947","1,067,035","1,327,377","643,420","2,040,945","1,912,049","2,446,623","2,351,545","2,722,900","3,026,419","3,069,656","3,376,123","3,386,396","3,571,882","3,289,693","4,067,907","3,569,637","3,757,749","4,146,307","4,223,551","5,071,041","4,879,386","3,866,911","3,460,575","3,472,856","2,855,951","3,145,390","3,232,709","2,498,050","2,610,023","3,064,453","2,838,073","1,706,837","5,043",,,,,,
Gabon,Title II,,,,,,,,,,,,,,,"6,217","6,128","6,061","5,986","5,915","5,814","5,692","1,108,609","5,328","5,096","488,272",,,"421,229","392,947","711,357","331,844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,233","57,015","163,273","38,680","18,018","239,142","106,929","162,000"
"Gambia, The",Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,769","67,156","-174,718","80,813","90,780","80,635","-6,044","85,104","107,761","51,975","144,894","195,963"
"Gambia, The",Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,709,797",,,,,,,,,,,,,,,,,,"13,906",,"136,060",,,,,"7,000"
"Gambia, The",Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,372,839",,,"490,838",,,,,,,,
"Gambia, The",Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,380",,,,
"Gambia, The",Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,202","13,891","8,955"
"Gambia, The",Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,345",,,,,,"81,636",,,"249,540",,
"Gambia, The",Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,603",,,,,,
"Gambia, The",Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407,347",
"Gambia, The",Other Active Grant Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,132","775,212",,,,,"284,703","278,848",
"Gambia, The",Other Food Aid Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,638,024",,,,
"Gambia, The",Other State Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,165",,,,,,,"36,803","20,639",,"140,058","28,442","19,148",,"43,191","15,276","25,000"
"Gambia, The",Other USAID Assistance,,,,,,,,,,,,,,,,,,,,"581,435","5,692","1,103,094","5,328","5,096","4,834","4,604","4,396","4,212","392,947","2,489,748","3,318","3,217","154,383","3,861,702","11,917,250","11,511,747","12,474,734","2,554,851","7,827,722","7,234,273","10,819,217","8,633,729","5,913,593","6,504,846","6,493,276","8,101,644","22,615,939","12,690,255","11,644,066","10,245,699","2,392,589","465,019",,,,,,"-90,133","777,151","-459,005","57,940",,,"-1,981",,"5,202","13,891","1,086,365"
"Gambia, The",Other USDA Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,606",,"22,000"
"Gambia, The",Peace Corps,,,,,,,,,,,,,,,,,,,,,,"551,547","532,782","509,587","966,875","1,381,168","1,318,816","1,263,686","1,571,787","711,357","995,533","321,710","1,259,767","1,119,460","1,611,452","1,859,590","1,822,731","1,653,632","1,638,220","1,680,318","1,822,579","1,755,702","1,934,903","2,225,934","1,919,679","1,625,146","1,697,201","1,572,711","2,059,695","2,317,600","1,928,504","1,665,740","1,801,851","1,738,873","1,903,439","1,994,069","1,826,134","2,095,529","2,405,682","2,316,404","1,568,925","1,725,839","1,570,543","1,523,008","2,247,650","1,873,137","1,785,100","1,606,007"
"Gambia, The",Title I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,228,524","4,246,387",,
"Gambia, The",Title II,,,,,,,,,,,"6,824","657,662","638,457",,,"612,797","6,061","5,986","5,915","5,814","1,138,310","551,547","532,782","3,057,520","483,438","4,603,894","879,211","2,527,372","5,501,255","3,556,783","3,318,442","324,927","2,040,945","3,161,678","2,066,513","4,850,676","2,946,823","2,301,252","897,407","6,320,551","4,873,335","5,056,349","4,596,288","6,876,700","5,442,697","1,925,445","3,386,666","5,714,234","5,333,519","2,504,857","2,598,032","3,649,776","2,540,174","2,798,347","2,951,593","3,751,610","141,255","534,272","1,880,014","595,253",,"3,399,969",,"613,814",,,,
Georgia,Child Survival and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,322,089","579,400","4,331,116","4,680,481","1,808,464",,,"-32,588","-4,376"
Georgia,Department of Defense Security Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,578,715","2,961,364",,,,,,"699,912","1,326,918",,,"2,349,548","1,404,770","36,780","16,177,382","2,185,682","258,897","132,388","287,800"
Georgia,Development Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,264","239,298",,"86,406","1,003,360","597,903","735,213","35,368","851,053","1,446,586"
Georgia,Economic Support Fund/Security Support Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,141,708","735,680",,"860,434","265,125,527","1,341,390",0,"620,639"
Georgia,Food For Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,958,200",,,,,,,,,,,
Georgia,Global HIV/AIDS Initiative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"597,559","171,175",,,,
Georgia,Global Health and Child Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,282","1,838,031","2,305,131","18,180","1,324,312"
Georgia,Migration and Refugee Assistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"971,682","776,895",,"398,487","2,012,367","1,943,358","888,469","122,676","1,801,775","1,165,990","1,334,620","54,424","6,722,385","10,885,872","421,325","313,182","1,049,535"
Georgia,Millennium Challenge Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,360,610","336,704,722","2,645,164","2,796,124","107,055,173","2,116,635","3,120,137","2,839,424"
Georgia,Narcotics Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,898",,,,,,,,,,"2,269,267","3,211,207",,,"5,090,761","25,663,736","14,135,687","11,728,985",
Georgia,"Nonproliferation, Anti-Terrorism, Demining and Related",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,489",,"35,166","1,272,568","1,376,990","1,288,101","1,974,208","8,092,961","6,808,169","4,740,227","8,676,906","98,174,148","4,797,217","3,866,331","4,097,045"
